job_id,job_title,company,industry,location,experience,education,salary,tags,update_date,source_url,job_description,job_categories,management_responsibility,work_shift,remote_work,BT_EXP,languages,tools,work_skills,other_conditions
7pe4k,(研發) SRE/DevOps工程師,中華資安國際股份有限公司,電腦軟體服務業,台北市中正區,經歷不拘,專科,待遇面議,"節日獎金/禮品, 健康檢查",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"工作內容：
1. 撰寫自動化工具腳本部署、更新服務的測試環境及正式環境
2. 建立雲端平台服務及系統監控指標，確保服務運作正常及協助效能調校
3. 維運各服務雲端及地端系統
4. 建置及管理維運雲端資料庫叢集
5. 協助建置自動化 CI/CD 流程

期望技能：
* 熟悉 Linux 指令操作及問題查測，了解基本 Linux 系統底層如何運作
* 使用過 Ansible、Chef 等自動化相關部署工具（Ansible 為佳）
* 具備 GCP、AWS 等雲端平台操作經驗
* 熟悉 Linux shell script
* 熟悉 docker container 建置及部署
*（加分）Prometheus、Grafana 等監控工具使用經驗
*（加分）建置、管理及維運 elasticsearch cluster、Percona XtraDB Cluster 經驗
*（加分）terraform 部署雲端平台服務經驗","軟體工程師,系統工程師,資料庫管理人員",不需負擔管理責任,日班,未知,無需出差外派,不拘,"Linux,Shell","系統整合分析,軟體程式設計",
718kr,軟體工程師_數據工程師ETL_101D,金財通商務科技服務股份有限公司,電腦軟體服務業,台北市中山區,經歷不拘,專科,"月薪30,000元以上","距捷運民權西路站約260公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"我們的客戶都是銀行相關產業，整合與開發系統以符合法規或產業需求。EX：監管機關之規定、金融科技創新業務…等。
配合新系統（純熟產品系統）導入，我們需在金融領域系統設計和開發。你可能需要將資料從倉儲系統應用整合或針對業務場景進行資料轉換供目標使用。

【資格條件】
1.熟悉 SQL、開發 Stored Procedure 開發經驗為佳。
2.熟悉 ETL 相關批次流程設計開發。
3.具備 ETL 工具(ex.Informatica、Trinity、SSIS...)經驗為佳。

【工作內容】
1.資料數據 ETL 流程規劃、開發與維護。
2.配合公司專案需求至客戶端駐點服務。

【其他】
1.對於工作具有熱情，且性情穩定並願意配合專案時程投入者。
2.學習能力強、能主動發現問題並尋求最佳解決方案。
3.樂於溝通與分享、優良的團隊合作者。
4.個性細心/熱心/態度積極能與人有效互動。
5.本工作非為人力派遺，由於與客戶間已有多年的合作，故須駐點在客戶端作業，無意願者請勿投擲履歷。



工作經驗3年以上：面議
工作經驗3年以下：月薪3萬元至4.5萬元",軟體工程師,不需負擔管理責任,日班,未知,無需出差外派,不拘,"Database Management,ETL,MS SQL","軟體程式設計,資料庫軟體應用",無
8gt1z,【營運數位發展部】 數據軟體工程師,六月初一_八結國際股份有限公司,食品什貨零售業,台中市西區,5年以上,大學,"月薪43,000~47,000元","年終獎金, 節日獎金/禮品, 津貼/補助, 免費下午茶, 員工優惠",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"【主要工作內容】
1.現有Power BI程式維護、優化及問題排除
2.與資料分析師協作，開發新版BI，完成系統服務建置與推導任務
3.了解各業務部門需求並提出解決方案。
4.落實程式品質控制及確保系統穩定
5.落實開發規範及技術文件撰寫 
6.數據品質建立與監控，確保數據準確性和完整性。
7.BI Server/Service管理維護，包括數據庫管理和BI服務優化等相關事宜。
8.主管交辦事項及協助部門事務的執行

【職能需求】
1.具需求訪談，新功能規劃、規格定義與文件撰寫能力
2.擅長Laravel、Python、Power BI
3. GCP BigQuery及MySQL服務應用
4.熟悉JMeter、Git等協同工具和方法論尤佳
5.具POS、電商系統開發經驗尤佳
6.具備Scrum方法論經驗尤佳","軟體工程師,數據分析師／資料分析師",不需負擔管理責任,日班，09:00-18:00,未知,無需出差外派,不拘,"Git,Python,MySQL,Scrum,Power BI","系統整合分析,軟體工程系統開發,軟體品質與保證,軟體程式設計,資料庫系統管理維護,資料庫程式設計,資料庫軟體應用","【加分項目】
1.重視團隊合作，具良好跨組織溝通與協調能力
2.具備正向思考及樂觀特質、獨立工作能力佳
3.快速理解需求、善於拆解問題並進行分析的能力
4.對數字敏感度高,對電商產業及數據分析有熱情"
8ugt8,(1052)資深系統工程師(資料庫),神準科技股份有限公司,通訊機械器材相關業,桃園市龜山區,經歷不拘,大學,待遇面議,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 優於勞基法特休",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"1. 神準集團資訊系統虛擬化的整體規劃、設計、部署、優化和運營，提供穩定的資訊系統服務。    
2. 建置高可用性架構、符合資訊安全的資訊系統。    
3. 資訊專案規劃建置、資訊系統優化整合。    
4. 越南廠和海外資訊系統建置規劃。    
5. 資安系統維運與雲端技術管理。  
 
【其他條件】 
1.熟悉 Windows AD/M365/Tanent 建置維運。
2.熟悉 Linux 系統維護操作。
3.VMware和Proxmox系統維運經驗。
4.備份還原與異地備援管理。
5.具ISMS維運經驗尤佳。","系統工程師,營運管理師／系統整合／ERP專案師,網路管理工程師",不需負擔管理責任,日班，08:30~17:30,未知,需出差，一年累積時間約三個月以下,英文,Linux,不拘,"1. 可接受短期出差或支援外點資訊系統建置。
2. 自備汽機車及駕照尤佳。"
7dcrw,Software Engineer 軟體工程師-TC27289,"Super Micro Computer, Inc._美超微電腦股份有限公司",電腦及其週邊設備製造業,桃園市八德區,1年以上,專科,待遇面議,"外商公司, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"1.Collect the production data, RMA data, and EC/ECN data.
2.Process the data above and update it to database daily.
3.Provide the weekly report, monthly report to QA and managers.
4.Analyze these data and provide the alert for the abnormal data.","軟體工程師,資料工程師,資料庫管理人員",不需負擔管理責任,日班，09:00~18:00(08:00~09:00彈性上班),未知,無需出差外派,英文,--,不拘,"1.BS or above in Computer/Information Science or other relevant 
  degree
2.Know database software
3.Be familiar with data process and Excel skills
4.Data analysis skills"
q0we,軟體支援服務工程師(台北/高雄),新人類資訊科技股份有限公司,電腦軟體服務業,新北市新店區,1年以上,專科,"月薪30,000~40,000元","距捷運新店區公所站約40公尺, 年終獎金, 津貼/補助, 分紅配股, 員工旅遊",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"1、系統產品安裝、整合及技術服務執行。
2、協助客戶產品使用，維持客戶端系統正常運作。
3、問題偵測除錯與追蹤，定期報告問題處理進度，即時回報產品狀況。
4、深耕客戶，維繫穩定客戶關係。
上班地點 : 新北市 : 新北市新店區北新路一段86號27樓
                   高雄市 : 高雄市新興區六合路186號30樓
※ 本職務工作除本薪之外，另有季獎金、技術津貼發放，歡迎有志者加入 !","資料庫管理人員,網路管理工程師,系統工程師",不需負擔管理責任,日班，09:00~18:00,未知,無需出差外派,不拘,"MS SQL,HTML,JavaScript,jQuery",不拘,無
8p75u,善用AI！資深數位行銷人員｜網站分析｜廣告優化｜行銷自動化流程設計,樂遊玩家國際旅行社有限公司,旅遊服務業,台北市中山區,3年以上,大學,"月薪40,000元以上","遠端工作, 年終獎金, 津貼/補助, 分紅配股, 優於勞基法特休",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"【職缺摘要】
擅長數位行銷＋熟悉AI應用的你，正在找一個能真正發揮影響力的舞台嗎？  
我們正在招募【資深數位行銷人員】，負責網站數據分析、廣告投放管理（Google/Meta/LINE）、社群經營，並重點運用AI工具，設計高效自動化行銷流程，讓行銷變得更聰明、快速、精準。  
如果你具備3年以上相關經驗、熱愛數據與創新思維，這個機會就是為你準備的！  
✨支持創新 ✨快速成長 ✨彈性工作環境  
立即投遞履歷，加入我們，一起用AI推動行銷新未來！


【職務說明】
- 監測並分析公司網站流量、用戶行為，定期提出優化建議  
- 經營與管理社群平台（Meta粉絲專頁、LINE官方帳號、微信公眾號等）  
- 策劃與執行Google Ads、Meta、LINE等廣告投放，並優化廣告成效  
- 善用AI工具（如ChatGPT、行銷自動化平台等）設計自動化行銷流程  
- 整理行銷數據，撰寫成效分析報告，提出優化建議  
- 行銷預算配置建議及投資報酬率（ROI）提升規劃  
- 配合行銷策略，執行推廣計劃，提升品牌曝光與轉換率


【職位要求】
✅具3年以上數位行銷相關經驗  
✅熟悉GA4或其他網站分析工具，能獨立完成流量洞察與優化建議  
✅有實務經驗操作Google Ads、Meta廣告、LINE廣告，且具備成效優化能力  
✅熟悉社群平台經營（Facebook、LINE、微信等）操作規則  
✅熟練運用AI工具（如ChatGPT、行銷自動化系統）優化行銷流程  
✅高度數據敏感度，能透過數據制定行銷策略  
✅主動積極，具備跨部門溝通及專案管理能力

【加分條件】
- 具備微信公眾號經營與推廣經驗  
- 熟悉CRM、Marketing Automation（如Hubspot、Mailchimp、Respond.io等）  
- 具備內容企劃與基本文案撰寫能力

【公司福利】
☑️具競爭力薪資待遇（依經驗與能力核薪）  
☑️績效獎金＋年度調薪機會  
☑️彈性且有活力的工作環境  
☑️支持學習成長，補助外部進修課程  
☑️不定期團建活動，優質團隊氛圍  
☑️完整的職涯發展路徑與晉升空間
☑️不用天天進辦公室","數位行銷,數據分析師／資料分析師,AI工程師",不需負擔管理責任,日班,部分遠端,無需出差外派,不拘,"Line,ChatGPT,Google Analytics,Google關鍵字廣告,Facebook","AI,廣告投放,內容行銷,廣告創意發想與提案,社群媒體經營管理,品牌行銷管理",無
8qdvg,資深生成式AI工程師,智控科技有限公司,電腦軟體服務業,台北市內湖區,3年以上,大學,待遇面議,"距捷運港墘站約360公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"1. 處理資料並建立模型。
2. 研究並開發 AI 技術。
3. 優化和調整現有的 AI 模型和系統。
4. 與其他團隊成員合作，開發 AI 專案。
5. 撰寫技術文件和報告。
6. 根據需求，進行其他相關工作。


AI 技術正變得越來越普及，從設計到製造和品質檢測，都需要 AI 工程師的專業知識和技能。此職位在行業中有著良好的職業前景和發展機會。
如果您符合以上要求，並對這個職位感興趣，請盡快申請。","資料科學家,演算法工程師,AI工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,"NLP,LLM,PyTorch","AI,生成式AI,機器學習,深度學習,電腦視覺","1. 具備資訊工程、統計學、機器學習或其他相關科系的學士或以上學位。
2. 具AI影片生成、即時串流生成、AI深度學習等經驗。
3. 熟練掌握Python、Tensorflow、Keras等AI/ML相關框架。
4. 對數據分析有深入瞭解，能夠利用統計和機器學習算法進行數據建模和分析。
5. 具備良好的問題解決和分析能力，能夠獨立思考和解決問題。
6. 良好的溝通和團隊合作能力。
7. 具備C++編程經驗尤佳。
8. 具軟體業AI相關工作經驗3年以上"
8kxde,設備管理專員(設備發展課),全家便利商店股份有限公司,量販流通相關業,台北市中山區,經歷不拘,大學,待遇面議,"上市上櫃, 外商公司, 距捷運雙連站約310公尺, 年終獎金, 節日獎金/禮品",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"1.設備維修分析精進
2.設備品質管控、改善、設備測試評估
3.設備採購比對資料收整作業
4.工程智能科技技術研究與運用發展","電機技師／工程師,內業工程師,資料庫管理人員",不需負擔管理責任,日班，09:00~18:00,未知,無需出差外派,不拘,"Excel,Outlook,PowerPoint,Word,AutoCAD",不拘,"1.具備室內裝修基本知識
2.面對店鋪問題分析與改善提案
3.據相關專案管理及規劃背景者佳
4.對於跨部門整合溝通有經驗者佳
5.文書細心、抗壓性佳、具有專案簡報及邏輯表達能力
freshlink skillup"
8jaxj,MS SQL（SQL SERVER）資料庫駐點工程師（新北汐止區）,布魯科技有限公司,電腦系統整合服務業,新北市汐止區,2年以上,學歷不拘,待遇面議,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 交通補助",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"1. 建置、管理與維護公司系統後端SQLSERVER資料庫。
2. 具網路、Storage...等硬體概念。",資料庫管理人員,不需負擔管理責任,日班,未知,無需出差外派,英文,MS SQL,資料庫系統管理維護,無
8n5rl,AI開發工程師,凱基人壽保險股份有限公司(總公司),人身保險業,台北市松山區,3年以上,大學,待遇面議,"距捷運台北小巨蛋站約260公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 生日假",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"1. 智能解決方案建置：運用各項人工智慧模型，如機器學習、自然語言處理、生成式AI演算法等技術並整合建置至企業應用流程，以利支援業務流程效率化。
2. 智能解決方案維運：需確保模型能穩定運作及持續優化，建立模型監控及評測、異常排除及模型優化編程相關機制。
3. 技術研究：關注AI領域技術發展，持續進行技術研究與創新，協助公司業務推展、推動組織創新。
4. 協助業務單位梳理需求。","AI工程師,數據分析師／資料分析師,軟體工程師",不需負擔管理責任,日班，08:30-17:30,未知,無需出差外派,英文,Python,"軟體程式設計,AI","1. 熟悉 Python 語言，並有機器學習模型開發經驗
2. 熟悉SQL語法，具備數據處理能力。
3. 熟悉AI開發框架：LangChain、LlamaIndex等
4. 主動積極、具備提案與簡報能力，橫向與縱向溝通技巧佳。

【加分條件】
1. 熟悉深度學習工具(如Tensorflow, Keras, Pytorch..) Framework及常用模型者尤佳。
2. 熟悉非結構化資料：語音辨識(STT, ASR)、自然語言處理(NLP、Text Mining)等處理經驗者尤佳。
3. 熟悉大型語言模型（LLM）的微調與RAG實作，並能應用於專案需求尤佳。
4. 熟悉 Docker / Podman 等容器化工具尤佳。
5. 熟悉前後端整合能力：Vue, Java, FastAPI等全端開發經驗尤佳。
6. 熟悉生成式AI技術：GPT、Claude、Gemini等LLM應用開發經驗
7. 具備AI Agent應用開發經驗尤佳。"
8u9r2,AI串流影音生成工程師,智控科技有限公司,電腦軟體服務業,台北市內湖區,1年以上,大學,待遇面議,"距捷運港墘站約360公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"1.從無到有，打造影像生成模型： 從最基礎的模型設計、開發、訓練到優化，你將親手讓AI
   學會創造高品質的影像，並將這些成果實際應用到我們的產品中。
2.資料集管理與前處理： 負責影像資料集的收集、清洗、標註和前處理，確保訓練資料的品
   質和多樣性。
3.模型評估與優化： 建立和執行客觀及主觀的評估方法，分析模型性能，並持續迭代優化模
   型架構和訓練策略。
4.站在技術最前線： 這裡鼓勵你研究最新的生成式影像技術，深入鑽研頂尖學術論文，並將
   這些前瞻技術轉化為具體的專案成果。
5.跨團隊合作： 與其他工程師和產品經理緊密合作，將生成式模型整合到產品
6.程式碼品質與維護： 編寫高效、可維護且文件齊全的程式碼，並參與程式碼審查。

你熱愛用AI創造視覺奇蹟嗎？我們正在尋找一位頂尖的影像生成工程師，一起用最前沿的技術，打造出令人驚嘆的高品質、逼真影像！

如果你渴望用技術改變世界，並對AI生成影像充滿熱情，請不要猶豫！立即加入我們，一起創造下一個視覺革命！","演算法工程師,AI工程師,資料科學家",不需負擔管理責任,日班,未知,無需出差外派,不拘,"NLP,LLM,PyTorch,tensorflow","AI,生成式AI,機器學習,深度學習,電腦視覺","1. 具備資訊工程、統計學、機器學習或其他相關科系的學士或以上學位。
2. 你需要具備AI影片生成、即時串流生成、AI深度學習等經驗。
3. 深厚的技術功底： 具備AI影像生成與深度學習的實戰經驗，能熟練運用 Python、   
    Tensorflow、Keras 等框架，將你的想法付諸實現。。
4. 獨到的分析能力： 善於進行數據分析，能運用統計與機器學習演算法解決複雜問題。
5. 熟悉電腦視覺基本概念和常見任務 (如影像分類、物體偵測、影像分割等)。
6. 具備良好的問題解決和分析能力，能夠獨立思考和解決問題。
7. 良好的溝通和團隊合作能力。
8. 加分項目： 如果你熟悉 C++，那將是我們更期待的夥伴！"
6i7pc,Oracle DB資料庫維運駐點工程師 (新北汐止區）,布魯科技有限公司,電腦系統整合服務業,新北市汐止區,2年以上,專科,待遇面議,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 交通補助",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"本公司有一專責負責提供多種資料庫顧問諮詢技術部門，專精於資料庫相關技術範圍，同時並有獨家代理資料庫監控應用軟體，期望及尋找喜歡挑戰學習新技能且立志成為IT服務業專業顧問的你。
如果您對Oracle資料庫有高度的熱情與自信，想進一步提昇資料庫技能者。本公司現正高薪召募DB專業顧問，我們提供自由的環境，有志轉型成為DB顧問者，歡迎您來應徵，以下是我們的工作內容：
《職務說明》
1.依據客戶需求，參與資料庫架構的設計，並提供建議，以創建最佳資料庫架構。
2.規劃、執行資料庫資料備援及回覆計畫。
3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等日常維運。
4.監控資料庫效能，並適時針對相關參數及SQL進行調校。
5.提供諮詢並協助處理資料庫的相關事項。
6.依客戶及專案需求至客戶端駐點。",資料庫管理人員,不需負擔管理責任,日班,未知,無需出差外派,英文,Oracle,不拘,"＊ 抗壓性高，有責任心，能積極地完成客戶委派的工作。
＊ 主動積極、善溝通、重團隊。
＊ 具解決問題的獨立思考能力，學習意願高及勇於接受挑戰。
＊ 遵守及服從工作規範。"
84y9y,Python數據工程師,明瑞資通科技股份有限公司,電腦軟體服務業,台北市中山區,1年以上,大學,待遇面議,"遠端工作, 距捷運民權西路站約350公尺, 年終獎金, 節日獎金/禮品, 津貼/補助",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"※因應新型冠狀病毒(COVID-19)疫情期間，全面採取線上面談模式，明瑞與您一同守護健康!


1.具備1-3 年後端開發經驗。
2.具備Python的實務操作能力。
3.具備Apache Airflow使用經驗。
4.具備良好的團隊溝通能力，樂於學習新技術，並可以理解程式邏輯的運算與架構。","軟體工程師,Internet程式設計師,資料工程師",不需負擔管理責任,日班,部分遠端,無需出差外派,不拘,Python,"軟體工程系統開發,軟體程式設計",無
8rtvi,土木工程師,儀衡工程技術顧問股份有限公司,檢測技術服務,台北市內湖區,經歷不拘,碩士,待遇面議,"距捷運港墘站約500公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=52,"你是否在車上顛簸時思考，這條道路為何如此不平？又或者，當飛機在跑道上滑行時，想過為何鋪面能承受如此巨大載重而不損壞？
我們擁有多項高精密檢測設備，專注於道路與機場鋪面檢測與分析。
現在，我們正在尋找具備土木工程背景的夥伴。

主要工作內容：
1.整理鋪面檢測數據（如鋪面影像、表面破壞等資料）
2.協助設定與調校分析軟體參數
3.撰寫Python程式以協助資料處理與轉換
4.分析數據趨勢，研判鋪面潛在問題與劣化原因
5.撰寫報告與製作簡報資料

若你對鋪面品質與數據應用有熱情，歡迎加入我們，一起用數據與工程知識改善我們每天行走的路！","土木技師／工程師,內業工程師,數據分析師／資料分析師",不需負擔管理責任,日班,未知,無需出差外派,不拘,"Excel,PowerPoint,Word,Python",不拘,"若具備以下經驗更佳：
GIS軟體：ArcGIS
工程繪圖：AutoCAD
視覺化工具：Power BI"
7hsa9,【顧問部】數位分析應用顧問-317317,KPMG_安侯建業聯合會計師事務所,會計服務業,台北市信義區,3年以上,大學,待遇面議,"距捷運台北101/世貿站約210公尺, 年終獎金, 津貼/補助, 優於勞基法特休, 彈性上下班",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=53,"1.了解並研究各產業客戶多元化的商業需求與議題，包括數位轉型、自動化、資料治理、上雲規劃、科技變革等。
2.協助客戶應用流程設計、資料分析、科技工具解決問題，包括現況盤點訪談、未來藍圖規畫、程式設計、資料庫設計、視覺化報表等技能。","數據分析師／資料分析師,雲端工程師,顧問",不需負擔管理責任,日班，09:00-18:00,未知,需出差，一年累積時間未定,英文,"Excel,Outlook,PowerPoint,Word",不拘,"1.大學以上畢：資管系所/統計系所/企管系所/資工系所
2.認真負責、執行力強、勇於接受挑戰並喜歡探求事件原因
3.需具有主動開放、樂於學習的態度、團隊合作的精神
4.清楚有邏輯的表達、良好溝通能力、能與客戶保持良好關係
5.具備系統建置與開發、系統分析與設計、資料整合經驗者佳"
8uxba,Data Engineer,英屬維京群島商創機工具股份有限公司台灣分公司,其他金屬相關製造業,台中市北屯區,3年以上,大學,待遇面議,"遠端工作, 距捷運文心中清站約200公尺, 年終獎金, 節日獎金/禮品, 津貼/補助",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=53,"Techtronic Industries (TTI) is a world-class leader in design, manufacturing and marketing of power tools, outdoor product equipment, and floor care equipment. Our brands and products are recognized worldwide for their deep heritage, superior quality, outstanding performance and compelling innovation. Brands represented include MILWUAKEE®, RYOBI®, AEG®, EMPIRE®, IMPERIAL BLADES®, STILETTO®, KANGO®, HART®, HOOVER®, ORECK®, VAX® and DIRT DEVIL®.
TTI is currently seeking Data Engineer to help develop and maintain our Data Platform for Asia offices.

Responsibilities:
• Develop technical mechanisms to collect, integrate, protect, store, arrange, and transform data as data delivery solutions.
• Construct and monitor data pipelines.
• Develop scripts and custom code to refine data
• Work closely with the business user to enhance existing tools supporting reporting.
• Conduct unit tests and develop database queries to analyze the results and troubleshoot any issues that arise.
• Develop and update technical documentation for senior members of staff and colleagues to serve as a reference guide.
• Teamwork – Work as part of a tight knit team, so the ability to work professionally and virtually with others is vital to being successful in this job.
• Recommend & develop robust solutions in a timely manner based on requirement spec working with IT and business stakeholders
• Provide ongoing maintenance and problem investigation & support
• Documents and demonstrates solutions by developing documentation, flowcharts, layouts, diagrams, charts, code comments and clear code.
• Travel to our world-class factories is required as needed.

General Skill & Experience Requirements:
• Bachelor's degree in computer science, Information Technology, Statistics; or related discipline is desired.
• Must possess a minimum of 2-4 years’ experience in data engineering projects.
• Must be motivated, independent and self-sufficient. Able to receive an assigned task and see it through to completion with minimal supervision.
• Ability to write detailed design documents, communicate the vision, and defend the position is an advantage.
• Fluency in English and Mandarin is a plus.

Data Engineer Skillset:
• Demonstrated aptitude in: Cloud Data Platform solutions; certification a plus.
• Experience as SQL/Oracle DB/Python Developer.
• Experience in ETL process on complex data projects.
• Proficiency in languages like Python, Java.
• Experience creating and maintaining data assets in Cloud Data Platform
• Experience with optimization on data pipelines.
• Knowledge of general data modeling concepts.","資料工程師,資料科學家",不需負擔管理責任,日班,完全遠端,需出差，一年累積時間約一個月以下,英文,"MS SQL,PL/SQL,Oracle,Python,ETL,Java",不拘,"• Excellent written and verbal communication skills.
• Experience in ML and AI projects is a plus.
• Ability to work effectively with remote teammates and users.
• Domain knowledge on manufacturing sector is a plus.
• Understanding process engineering concepts and measurements is a plus"
8mz3v,★幸福企業金獎★資訊處-POS系統工程師,三商餐飲股份有限公司,餐館業,台北市中山區,1年以上,專科,"月薪35,000~45,000元","上市上櫃, 距捷運行天宮站約450公尺, 年終獎金, 節日獎金/禮品, 津貼/補助",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=53,"1. 負責門市端POS系統維護、軟硬體故障排除
2. 瞭解網路架構、網路設備介面設定
3. 具備基礎電腦硬體故障排除能力
4. 具備基礎作業系統環境設定排除能力
5. 處理主管交辦事項","系統工程師,軟體工程師,資料庫管理人員",不需負擔管理責任,日班，08:30-17:30,未知,無需出差外派,不拘,"Excel,Outlook,PowerPoint,Word,中文打字75~100,英文打字75~100,MS SQL,Oracle",不拘,"1. 個性樂觀主動積極、有責任感及良好的溝通協調能力
2. 有POS系統和資料庫經驗(MS.SQL、Oracle)尤佳
3. 具零售或餐飲業相關系統操作流程尤佳"
7r125,資訊處-連線管制值班人員,陽信商業銀行股份有限公司,銀行業,台北市北投區,1年以上,大學,"月薪37,500~50,000元","距捷運石牌站約380公尺, 節日獎金/禮品, 津貼/補助, 團體保險, 健康檢查",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=53,"1.大學以上學歷畢業。
2.熟悉PC操作。
3.具電腦機房操作經驗者尤佳。
4.需輪值班，另有值班津貼。","Internet程式設計師,資料庫管理人員,系統工程師",不需負擔管理責任,日班/晚班/大夜班/假日班，需輪班,未知,無需出差外派,不拘,--,不拘,無
8708t,數位資訊處 資料庫管理師(台北/新竹),煙波大飯店股份有限公司,旅館業,台北市中山區,1年以上,專科,待遇面議,"距捷運松江南京站約160公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工宿舍",10月17日,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=53,"【工作內容】  
1.負責MS-SQL資料庫管理，維護、備份、備援、同步、監控、災難復原、異常排除..等。 
2.監控資料庫效能、參數調教、SQL語法優化。 
3.針對資料庫問題進行診斷、評估，提出建議和實施計畫。 
4.熟悉資料庫系統與集群架構，規劃相關高可用解決方案。 
5.協助完成專案事項目標，提供諮詢並協助處理資料庫的相關問題。
6.其他主管交辦事項

【加分技能】
1.具網路管理基礎
2.具資訊稽核相關經驗","資料庫管理人員,系統工程師,資料工程師",不需負擔管理責任,日班，08:30~17:30,未知,需出差，一年累積時間未定,英文,MS SQL,"作業系統基本操作,資料備份與復原,資訊設備操作檢修,資訊設備環境設定,資料庫系統管理維護,資料庫程式設計,資料庫軟體應用",無
