job_id,job_title,company,industry,location,experience,education,salary,salary_min,salary_max,salary_avg,salary_note,tags,update_date,source_url,job_description,skills,job_categories,management_responsibility,work_shift,remote_work,BT_EXP,languages,tools,work_skills,other_conditions
8b0ld,【竹科】駐廠台積電-品管副工程師,台灣尖端技術有限公司,建物裝修及裝潢業,新竹縣寶山鄉,經歷不拘,學歷不拘,"月薪34,000~38,000元",34000.0,38000.0,36000.0,,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊, 免費下午茶",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=4,"1.負責QC相關報表Key-in及上傳。
2.負責廠區及公司內部文書類相關整合彙整工作。
3.主管其他交辦事項。
★工程KPI獎金

▲上班地點於台積電廠區內，需穿著無塵服
▲如有合適將於一周內與您聯繫面試事宜
▲請勿重複投遞履歷",,"品管／檢驗人員,品管／品保工程師,資料輸入人員",不需負擔管理責任,日班,未知,無需出差外派,英文,--,"報表彙整與管理,文件或資料輸入建檔處理,進料問題處理,工程施工監督管理,工程驗收資料管理",無
87snw,AI應用專案主任/經(副)理_觀音_PC5402,台光電子材料股份有限公司,印刷電路板製造業(PCB),桃園市觀音區,5年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=4,"1. 規劃與設計企業級AI技術架構，包含資料平台、機器學習模型及應用系統整合
2. 建立並管理AI團隊，協調內外資源、確保各項AI專案如期、高品質交付
3. 持續搜索新技術，協助企業導入可行的AI解決方案，以提升業務營收、降低成本及優化流程效率",SQL,"資料科學家,演算法工程師,AI工程師",管理4人以下,日班,未知,無需出差外派,英文,"Python,ANSI SQL,MS SQL,MySQL,PL/SQL","Machine Learning,AI,資料庫程式設計,資料庫軟體應用","1. 熟悉生成式AI應用、自然語言處理、OpenAI，並有實際開發經驗
2. 熟機器學習、深度學習、SQL、Python或資料分析工具或套件等
3. 熟練統計分析和資料處理，包括資料增強、資料清理、處理大資料集
4.5年以上集團單位AI專案推動及AI團隊管理經驗"
8tlg0,資訊部全球應用系統主任工程師,台橡股份有限公司,合成樹脂／塑膠及橡膠製造業,台北市大安區,經歷不拘,大學,"月薪60,000元以上",60000.0,,60000.0,最低保證薪資,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 停車位",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=4,"(1) SAP系統MM系統之相關需求分析、規劃、維護及維運；需具SAP ERP 5 年以上經驗。
(2) SAP MM模組相關程式與文件版本控管；系統操作, 使用手冊之維護與教育訓練。
(3) 擅長系統規劃與開發/資訊流程與邏輯分析/Trouble Shooting /企業內流程分析與優化改善。
(4) 需熟悉SAP ABAP開發、維護(須有開發或維護 ALV、Enhancement、Smartforms、RFC 經驗) 。
(5) 有SAP 與其他系統整合開發經驗為佳。
(6) 須具備英語溝通能力。",SAP,"AI工程師,數據分析師／資料分析師,系統分析師",不需負擔管理責任,日班,未知,無需出差外派,英文,"SAP,ABAP,Outlook,Windows XP","系統整合分析,AI,軟體程式設計,模組化系統設計","(1) 熟悉SAP系統MM模組及架構。
(2) 熟悉ABAP程式語言
(3) 熟悉Office文書簡報軟體(Word, Excel, PowerPoint)。"
86ziy,【校園徵才-學期/學年實習】機器學習演算法實習生,Phison Electronics Corp_群聯電子股份有限公司,IC設計相關業,苗栗縣竹南鎮,經歷不拘,大學,"月薪30,000~45,000元",30000.0,45000.0,37500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工宿舍",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=4,"1.進行生成模型研究
2.AI硬體架設測試, AI軟體安裝
3.Pytorch程式debug
4.協助改善AI模型與驗證流程
5.SOTA paper study
6.資料清洗標註, 並提出資料清洗的方法

※可配合課表需求彈性排班",,"資料工程師,資料科學家,AI工程師",未知,日班，09:00-18:00,未知,未知,英文,Python,不拘,"1.需熟悉Python、Pytorch，以及Linux操作
2.熟悉Docker、C/C++尤佳"
5o7vg,數據工程師/Data Engineer,大數據股份有限公司,其它軟體及網路相關業,台北市中山區,3年以上,大學,待遇面議,,,,無薪資資訊,"距捷運行天宮站約470公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=4,"本公司為專業社群資料分析廠商，主要產品有《KEYPO大數據關鍵引擎》，透過深度學習在巨量社群資料中洞察網路口碑。本職務需熟悉web crawling techniques, automation, data storage, and data pipelines

【工作內容】 
1.設計AI機器人(web crawler)架構，提升抓取的效率和品質
2.維護AI機器人(web crawler)可靠度與可用率
3.設計/優化資料管線與儲存架構
4.參與ETL設計與實作
5.RESTful API開發與維護
6.依能力調整Job Title(資深數據工程師/數據工程師)

【必要技能】 
1.熟練運用AI工具進行開發上的協作
2.熟悉Python語法
3.充分了解HTML結構，能解析網頁交換資料的順序步驟　 
4.熟悉Git
5.熟悉Linux, Docker
6.熟悉web crawler套件與框架(如Scrapy、Puppeteer、Selenium)

【加分條件】
1.自動化測試：瞭解單元測試、整合測試或其他測試框架。
2.CI/CD 流程：在生產環境中曾使用 Jenkins、GitLab CI 等工具實現持續整合 與部署。
3.容器調度：熟悉 Docker Swarm、Kubernetes 等技術，建構高可用的微服務架構。
4.敏捷開發經驗：具備 Agile / Scrum 開發流程的實務經驗。
5.程式重構 / 大型專案架構設計：具備系統化思考與模組化拆分的能力。
6.Message Queue：如 RabbitMQ、Kafka等的使用經驗。","Docker,Kubernetes,Jenkins,CI/CD","Internet程式設計師,軟體工程師,演算法工程師",管理人數未定,日班,未知,無需出差外派,英文,"CSS,XML,JavaScript,HTML,ETL,Python,Git,OOP,Linux","網頁語法撰寫,系統架構規劃,網路程式設計,軟體程式設計,軟體整合測試,問題追蹤處理(Bug tracking),功能測試(function test),資料通訊與網路應用,網路資料傳輸,軟體品質與保證,軟體工程系統開發","1. 主動學習， 追求卓越
2. 良好的溝通能力，喜愛團隊合作
3. 主動改善產品與平台的熱忱
4. 歡迎全球優秀人才，但須具備基本中文「聽」「說」能力
5. 請於投遞履歷時，回覆以下問題，以協助我們更了解您：
   - 考量 GenAI / LLM 的快速發展，您過去的哪些開發與工作事項已可被輕易取代？請舉例說明。  
   - 您對未來的開發與工作事項有何種規劃與預期，以讓自己難以被取代？"
8rqjh,國網中心_DevOps開發暨維運專案工程人員-新竹或台中或台南(計畫114_18_1),財團法人國家實驗研究院,政府／民意機關,新竹市,1年以上,大學,"月薪37,000~62,000元",37000.0,62000.0,49500.0,,"年終獎金, 優於勞基法特休, 不扣薪病/事假, 員工旅遊, 團體保險",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"1.設計、構建和管理CI/CD自動化部署流程
2.維護和監控服務與應用的穩定性
3.實施自動化基礎設施管理，包含作業系統與套件更新
4.定期進行系統安全性檢查，並實施必要的修復措施
5.與開發團隊緊密合作，協助進行系統設計、版本管理和部署
6.持續改進和升級DevOps流程
7.協助中心任務執行與主管交辦事項。","Python,CI/CD","軟體工程師,資料工程師,系統工程師",不需負擔管理責任,日班，8:00 ~ 17:00（彈性1小時上下班）,未知,無需出差外派,英文,--,不拘,"※必須具備之專業能力：
1.熟悉Linux系統使用與管理(如shell腳本、系統性能調優等)。
2.熟悉JavaScript/Python/PHP/GoLang任一種程式語言。
3.熟悉網頁程式與資料庫環境建置。
4.熟悉版本控制工具(如GitLab)。
5.熟悉CI/CD工具(如GitLab CI)，並能有效運用於自動化部署過程。
6.熟悉容器技術(如Docker、K8S)，能夠管理和調度容器化應用。
7.有運維經驗，能夠維護和監控系統與服務的穩定性。
8.了解持續集成和持續交付（CI/CD）流程和實踐。
9.熟悉安全軟體開發生命週期(SSDLC)者尤佳。
10.具備資訊安全相關證照者尤佳。
11.具備良好的團隊合作經驗與獨立開發的能力。
※此職缺為計畫專案人力，依計畫執行期間簽訂勞動契約。
※工作地點三擇一：新竹或台中或台南。"
8r5u4,資訊前端工程師(臺中市西區)(F),鼎漢國際工程顧問股份有限公司,其他專業／科學及技術業,台中市西區,1年以上,大學,"月薪38,000~52,000元",38000.0,52000.0,45000.0,,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊, 免費下午茶",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"作為鼎漢智慧運輸系統的前端軟體工程師，您將投入到最新的核心產品開發工作，
在已經實際上線的系統上，與夥伴再打造最新的物聯網、AI數據分析系統。

需求能力：
1. 至少1-2年開發經驗（例如：架構設計 / 流程設計 / 除錯 / 效能調整）
2. 熟悉至少一種前端開發框架，例如React、Angular 以上
3. 精通網頁基礎知識，例如：HTML、CSS、JavaScript 
4. 熟悉RWD網頁設計與開發 
5. API 製作及串接
6. 具備解決問題的能力

加分項目：有作品集",JavaScript,"軟體工程師,Internet程式設計師,資料庫管理人員",不需負擔管理責任,日班，日班、0800-0930am ~ 1700-1830pm ) 工作時間8小時，上班時間彈性1.5小時),未知,無需出差外派,不拘,"HTML,JavaScript,CSS,Angular",不拘,"加分項目：有作品集

**本公司依據原住民族工作權保障法及採購法之定額僱用員額規定，歡迎或優先僱用原住民**

(薪資資訊)
學士畢業：38,000元-42,000元，有經驗者依年資面議
碩士畢業：48,000元-52,000元，有經驗者依年資面議"
8ouih,巨量中心AI工程師(生成式 AI),神瑞人工智慧股份有限公司,醫療器材製造業,台北市信義區,經歷不拘,大學,待遇面議,,,,無薪資資訊,年終獎金,10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"神瑞人工智慧為臺北醫學大學巨量中心所成立之新創公司，該中心正在開發癌症相關的生成式AI語言模型，並籌備成立新創公司，亟需優秀人才的加入一起打拼。

【工作內容】
1. 生成式 AI & LLM 模型開發
   - 設計、訓練、部屬和優化生成式 AI 模型（GenAI），應用於智能客服、內容生成、對話系統等場景。
   - 探索並應用開源 LLM（如 Llama、Mistral、Gemma），進行模型微調（PEFT）及最佳化。
   - 研究並實作 Advanced RAG (Retrieval-Augmented Generation) 技術，提升 AI 模型在特定領域的準確性與效能。
   - 採用 LangChain、LangGraph 框架開發 AI Agent，設計 Multi-Agent 系統應用。
2. 資料處理與基礎架構
   - 負責 AI 訓練數據的蒐集、標註、清洗及處理，確保數據品質與模型效能。
   - 利用爬蟲技術或開源數據優化模型訓練數據集。
   - 設計與維護 AI 相關的數據流與基礎架構，確保 AI 部署的高效運行及生產環境穩定性。
3. 系統開發與 AI 模型部屬
   - 設計與開發 AI 相關的 API，確保 AI 模型與後端系統的無縫整合。
   - 熟悉雲端與邊緣運算環境，能將 AI 模型部屬至雲端（如 AWS, GCP）或 Edge device（如 ExecuTorch）。
   - 使用 Docker、Kubernete 進行模型部署與自動化管理，確保系統可擴展性與高效能。
4. 技術研究與創新應用
   - 研究最新的 LLM / RAG 技術論文並應用於產品開發中。
   - 參與 Prompt Engineering，優化模型輸出，提升 AI 應用的準確度與流暢性。
   - 與跨部門團隊合作，參與 概念驗證(POC)，推動 AI 技術的產品化落地。

【必要條件】
1. 專業技能與開發經驗
   - 熟練 Python，具備扎實的程式設計基礎與物件導向開發經驗。
   - 熟悉 深度學習框架(PyTorch)，能進行 LLM 訓練與微調（Fine-tuning）。
   - 具備 RAG（Retrieval-Augmented Generation）架構設計與實作經驗。
   - 具備 LangChain、LangGraph 等 LLM 開發工具的使用經驗。
2. 後端與部署經驗
   - 熟悉 後端 API 設計 (FastAPI, Falcon)、向量資料庫(如 Milvus, Qdrant, ChromaDB)，能建置高效能 AI 系統。
   - 熟悉 Docker、Kubernetes 進行容器化開發與部屬。
   - 具備雲端服務(如 AWS, GCP)部屬經驗。
3. 數據處理與系統架構
   - 具備 LLM 訓練數據的清洗、篩選及增強技術，確保 AI 模型效能最佳化。
   - 能設計並維護 AI 相關數據流與基礎架構，確保 AI 產品穩定運行。

【加分條件】
   - 參與過大型 AI / NLP 項目，具備 AI 產品落地經驗。
   - 具備 向量數據庫優化與檢索技術，熟悉 Hybrid Search、HyDE 檢索方法。
   - 具備 LLM 微調或優化經驗，如 LoRA、QLoRA、Mixture of Experts（MoE）。
   - 參與 技術社群、開源專案，或有 發表技術論文 經驗。
   - 良好的英語讀寫能力，能閱讀最新 AI 相關論文與技術文件。

本職缺將聘任至臺北醫學大學研究助理，相關福利依照臺北醫學大學之規定（福利說明https://reurl.cc/VYNoOy）","Docker,GCP,AWS,Kubernetes,Python","AI工程師,軟體工程師,資料工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,"Python,AWS,LLM,Prompt,PyTorch,NLP","軟體程式設計,機器學習,自然語言處理,語言模型,演算法設計,生成式AI",無
8ufz7,【南港知名美商電腦原廠 】Testing Project Manager. KA_816,藝珂人事顧問股份有限公司,人力仲介代徵,台北市南港區,3年以上,大學,"月薪75,000元以上",75000.0,,75000.0,最低保證薪資,N/A,10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"【南港知名美商電腦原廠 】Testing Project Manager

Role Overview
We are looking for a hands-on and detail-oriented Test Engineer / Testing PM to support the validation of peripheral devices across various development stages. This role is embedded within the R&D organization and plays a critical part in ensuring product quality, stability, and performance through structured testing, issue analysis, and cross-functional collaboration.
 
Key Responsibilities
 · Execute and manage test activities for peripheral devices, including setup, configuration, and validation of hardware and software components.
 · Perform functional, regression, and exploratory testing using internal tools such as Flexscript and SIFT.
 · Collect and analyze logs (e.g., SIFT logs, core dumps, asserts) to support defect characterization and root cause analysis.
 · Document clear and reproducible defect reports with detailed steps and supporting data.
 · Collaborate with firmware, mechanical, and software teams to troubleshoot and resolve issues.
 · Use discipline-specific tools 
 Ex: Use of hand tools for unit/part modification (ME)
 Ex: Gathering of SIFT logs, Core dumps, Assert data (FW)
 · Maintain and update test records, results, and reports using Excel or designated test management tools.
 · Support knowledge transfer to peers and stakeholders through documentation and hands-on guidance.
 · Operate independently to meet task objectives with minimal supervision, while aligning with project timelines and quality goals.
 · Be able to enhance product quality and ensure functional stability through structured testing and debugging processes.
 
Qualifications
 · Bachelor’s degree in Electrical Engineering, Computer Engineering, or a related technical field.
 · 2+ years of experience in hardware or system-level testing, preferably in PC or consumer electronics.
 · Strong troubleshooting and analytical skills; able to isolate and identify root causes effectively.
 · Proficient in using Excel for data tracking and reporting.
 · Excellent written and verbal communication skills in English.
 · Self-motivated, detail-oriented, and capable of working independently or in a team environment.",,"電子產品系統工程師,數據分析師／資料分析師",不需負擔管理責任,日班,未知,無需出差外派,英文,"Firmware,Excel",不拘,
88oyo,"AI/數據應用分析師 Data&AI Solution Analyst - 集團徵才(數數發中心, DDT)_I00016333",國泰金控_國泰金融控股股份有限公司,金融控股業,台北市大安區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"【團隊介紹】
我們是一個充滿熱情與創意的團隊，致力於結合科技與數據驅動保險業的創新變革。在這裡，你將與專業的技術與商業團隊協作，打造下一代智能解決方案，推動產險的數位轉型與智能化發展。

我們相信，未來的保險不僅僅是理賠和風險分攤，更是結合數據與AI技術實現全方位的風險預測與預防。

無論是車險理賠自動化、自然災害風險評估，還是風險預防方案，我們不僅在傳統產險領域引入前沿技術，也正在探索保險科技的無限可能。

如果你熱愛結合商業與技術，並希望將創意和洞察力轉化為可落地的AI解決方案，這裡將是你大展身手的最佳舞台！加入我們，與數據和科技共同塑造保險的未來！

【這份工作需要你/妳】
1. 聚焦商業問題，規劃數據專案與執行：以數據與AI應用為核心，深入了解產險業務需求，規劃並執行可落地的解決方案（例如AI Agent、機器學習預測模型等）。","SQL,Python","數據分析師／資料分析師,資料科學家,演算法工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,--,"專案溝通╱整合管理,部門績效目標管理,協商談判能力,危機與議題管理,督導人員工作績效,業績目標達成,培育人員職涯發展,工作任務╱業績項目分配,專案管理架構及專案說明,規劃、組織、指導及協調組織內部行政作業,專案規劃執行╱範圍管理,專案採購管理,專案時間╱進度控管,專案成本╱品質╱風險管理,專案人力資源管理,預算編製與成本控管,部門人力成本控制","【我們希望你具備】
•        具備 AI / 數據專案經驗，熟悉AI Agent、機器學習模型等概念與應用場景。
•        具備 SQL 資料庫程式撰寫、Python 程式分析能力。
•        擅長商業問題拆解，能將技術轉化為可行的解決方案。
•        具備專案管理能力，熟悉敏捷開發及工具（如Jira、Notion等）。
•        擁有良好跨部門溝通/簡報能力，有效收斂需求並完成產品推動落地。
•        熟悉保險、金融業務者尤佳。

*本職務為國泰產險數據團隊職缺"
73o8b,資料科學家,皓博科技股份有限公司,其它軟體及網路相關業,台北市信義區,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"距捷運永春站約270公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"大數據分析已經成為目前企業競爭力的關鍵之一，人工智慧發展已經勢不可擋, 也是翻轉產業的關鍵技術．皓博科技開發人工智慧分析平台, 將AI技術落實到自我研發的感測器和資料蒐集系統，成為真正全方位人工智慧解決方案公司．

本職缺主要工作內容:
1. 協助找出業務痛點與定義分析命題，並提出數據解決方案。
2．資料清洗，標註
3．負責有關演算法之研究、發展、設計、構建、操作、驗證等工作。
4．進行方案調研及數據建糢，並產出提案報告。
5．數據可視化方法設計。
6．協助理解說明統計公式並完成交辦的統計型計算任務。
7．建立開發計畫中需要的測試數據。
8．了解訊號處理技術。。
9 . 研究如何將AI/深度學習/機器學習等技術應用於各式業務場景，協助公司業務推展、找出潛在商機、降低風險及成本、提升服務品質。
10 . 協助數據中臺之規劃、建置、測試與部署。

資料科學家在現今數據化時代中扮演重要的角色，憑藉數據分析技能和洞察力，能夠協助公司找到商業痛點、發現潛在商機、提升服務品質、降低風險及成本，因此是一個具有發展前途的職位。
如果你具備以上相關經驗和技能，歡迎加入我們，一起打造更好的未來！",,"演算法工程師,資料科學家",管理人數未定,日班,未知,無需出差外派,不拘,"Matlab,Python","系統整合分析,軟體工程系統開發,數位通訊技術訊號處理,軟體程式設計,Machine Learning","1.數學、統計學、計算機等相關專業本科或以上學歷。
2.熟悉Python/R等相關編程語言，能夠進行數據處理、分析、建模。
3.熟悉主流的數據庫和大數據平臺，有數據架構設計經驗優先。
4.瞭解機器學習、深度學習等相關技術。
5.具備良好的溝通和團隊協作能力。
6.具備良好的學習能力、創新能力和解決問題的能力。"
8qwvl,【智慧製造／大數據】智慧製造開發工程師(SY),欣興電子股份有限公司,印刷電路板製造業(PCB),桃園市龜山區,經歷不拘,大學,"月薪39,000~70,000元",39000.0,70000.0,54500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"1.機台聯網
2.生產資訊系統看板開發
3.報表整合與大數據分析
4.機台防呆卡控",,"演算法工程師,系統分析師,軟體工程師",不需負擔管理責任,日班，8:00~17:00,未知,需出差，一年累積時間約一個月以下,不拘,"C#,Python,Visual Basic .net,MS SQL,JavaScript","軟體程式設計,協助產線自動化系統推展,自動化設備／系統介面之維護改善","1. 大學以上相關科系畢 
2. 溝通協調能力佳，積極負責
3. 表達能力良好"
8qdnv,AI 自動化流程工程師,紅球攝影有限公司,廣告行銷公關業,台北市松山區,經歷不拘,學歷不拘,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 免費下午茶, 部門聚餐",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"如果你熱愛探索 AI 工具、流程優化，
我們正在尋找對「AI × 自動化工作流程」有高度興趣的你！

【工作內容】
1.設計並建構內部自動化流程（使用 n8n、Zapier、Make 等工具）
2.與不同部門合作，找出重複性工作並提出改善方案
3.串接公司內部系統（如表單、自動寄信、資料整合等）
4.整合內部 AI 模型與第三方平台（如 Notion、Gmail、Google Sheets）
5.定期維護流程穩定性，追蹤執行效能
6.測試並優化多雲平台串接（AWS、GCP、Azure 等）

【我們希望你具備】
1.對 AI 與自動化工具（如 ChatGPT、n8n）有高度興趣與探索精神
2.良好的邏輯思考能力，能理解流程設計與改善（熟悉流程圖工具如 Lucidchart/Miro 為佳）
3.熟悉 Excel、Notion 操作，具備基本 API 串接或資料整合概念

【加分技能】
1.使用過 n8n、Zapier、Make 任一平台經驗
2.熟悉RPA 流程設計工具（如 Power Automate）
3.有設計流程圖、撰寫 SOP 或管理工作手冊的經驗
4.具備資料串接、自動寄信、表單管理相關經驗
5.具備雲端平台操作經驗（如 AWS、GCP、Azure 任一）
6.曾協助導入 AI 工具至實際工作經驗","GCP,Python,JavaScript,AWS","資料科學家,AI工程師,演算法工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,--,"AI,生成式AI,演算法設計,人工智慧,語言模型,機器學習","【擅長工具與技能】
自動化流程設計工具（n8n / Zapier / Make）
AI 工具應用（ChatGPT / Copilot / Whisper / GPT-4 API）
流程圖繪製（Lucidchart / Miro / Draw.io）
表單與資料串接（Google Forms / Google Sheets / Notion / Airtable）
自動寄信與通知系統（Gmail API / Outlook + Power Automate / Slack Webhook）
多雲平台操作（AWS / GCP / Azure 任一經驗）
Excel 資料處理與函數應用（如 VLOOKUP、FILTER、QUERY）
API 串接與測試工具（Postman / 基本 REST API 認識）
RPA 自動化工具（Power Automate / UiPath 基礎操作）
程式語言基礎（Python / JavaScript 基礎尤佳，但非必要）"
88ghy,CRM Specialist 顧客關係管理專員(約聘)(部分遠端工作),法國皇家_台灣皇家寵物食品有限公司,寵物相關服務業,台北市南港區,3年以上,大學,待遇面議,,,,無薪資資訊,"外商公司, 遠端工作, 距捷運南港軟體園區站約330公尺, 節日獎金/禮品, 津貼/補助",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"Loyalty Program Management (BA – 60%)
(1)Collaborate closely with internal stakeholders to create LINE function improvements that cater to the broader business and marketing needs
(2)Drive improvement on LINE and databases to capitalize on business opportunities
(3)Implement CRM activities including but not limited to loyalty program and member redemption
(4)Understand loyalty system and different touch points to help and improve user interface design
(5)Collaborate with internal and external parties on the member communication plan and schedule
(6)Launch CRM campaigns on time and achieve business goals
(7)Provide administrative support for the achievement of overall objectives and coordinate with relevant parties for necessary follow-up actions

Project Management (System Integration) (PM – 40%) 
(1)Perform project management duties and work with other teams for system integration
(2)Effectively plan, manage and co-ordinate the execution of project management to ensure quality deliverables, on time involving within scope & within budget
(3)Assist the administration, system configuration, testing and maintenance between global & local data systems/APP
(4)Coordinate and handle communications between global project teams, technical teams and local brand team for system implementation, bug fixing, testing, training and related documentation.
(5)Assist to develop and review requirements, specifications, business processes and recommendations for the proposed solution from various parties
(6)Preparation of documentation, including but not limited to such as scope of work, user requirements, technical brief, project schedules, meeting minutes, set-up procedures, testing procedures 
(7)Provide professional recommendations both internally and externally (global project team, 3rd party vendors) on issues that may arise from project planning, execution, and integration
(8)Other ad hoc duties as assigned by team lead.",,"資料工程師,資料庫管理人員,數位行銷",不需負擔管理責任,日班，0900-1800(前後一小時彈性工時),部分遠端,無需出差外派,英文,"Excel,Outlook,PowerPoint,Word","顧客關係管理,客戶情報蒐集,系統架構規劃,系統整合分析,軟體工程系統開發,功能測試(function test),使用者測試(Usability test),軟體整合測試,測試環境建置規劃,測試計劃及測試報告書撰寫,資料庫軟體應用","(1)Degree holder in Computer Science, Information Technology, System Engineering, Marketing or related disciplines
(2)CRM system knowledge and database management skills; have expertise/implementation experience in CRM/SCRM/Line ecosystem; experience in CDP/DAM/MA/SSO/MFA would be preferred
(3)Solid experience IT Project Planning, Requirements Analysis and Account Management is preferred
(4)2- 3 years of experience in CRM, system development, testing, system release and API integration
(5)Experience in Micosoft Dynamics NAV, Akeneo, Treasure Data, OKTA is a plus
(6)Able to demonstrate project management skills, attention to details and work independently
(7)Able to efficiently manage multi-party (internal dept, global team & 3rd parties vendor/partners) system integration projects
(8)Self-motivated, quick learner and strong sense of responsibility
(9)Effective team player and excellent interpersonal skills
(10)Able to communicate professionally in English and Chinese."
8teie,~彈性上下班~【客服中心資訊部IT】維運工程師(薪資可談_依實際經驗調整職務內容),台灣特思爾大宇宙股份有限公司,網際網路相關業,新北市板橋區,2年以上,專科,待遇面議,,,,無薪資資訊,"距捷運江子翠站約280公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"【工作內容】
1. 依客戶專案需求進行客服系統規劃、建置、技術研究與測試
2. 內部資訊系統規劃與建置
3. 用戶端電腦軟硬體故障排除、安裝設定
4. AD網域系統管理及操作
5. 網路設備管理及異常排除
6. MS365、G Suite使用及後台操作
7. VMWare虛擬化系統管理及異常排除
8. 數位語音總機操作話機設定
9. 資訊資產管理
10. 其他主管交辦任務

【工作地點】
客服中心：新北市板橋區文化路2段242號(江子翠捷運站)
不定時需至總部出勤：台北市信義區基隆路一段176號(市政府站)

總公司網址：http://www.trans-cosmos.co.jp/",,"系統工程師,網路管理工程師,資料庫管理人員",不需負擔管理責任,日班，彈性上下班，彈性到班時間8:00-10:00,未知,無需出差外派,不拘,"Windows Server 2012,Windows 10,Vmware,Avaya","伺服器網站管理維護,作業系統基本操作,資料備份與復原,電腦設備裝配,資訊設備環境設定,安裝與維護網路安全系統,規劃與管理防火牆,網路系統配置,網路規劃管理,文書處理軟體操作","1. 具備SI經驗
2. 具備良好溝通、邏輯能力
3. 具網路基礎架構與VOIP網路通訊服務相關工作經驗
4. 具Call Center/PBX話務系統管理/CTI/CRM系統等實務經驗
5. 具MCSE、OCNA、AVAYA ACA尤佳(非必要)
6. 具備管理經驗者尤佳(非必要)"
7bl0d,AI/Big Data工程師(DTO)-Machine Learning Engineer,貿聯國際股份有限公司,其他電子零組件相關業,新北市中和區,2年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班, 員工旅遊",10/22,https://www.104.com.tw/jobs/search?jobcat=2007001022&page=5,"As an AI & Big Data engineer, you will be asked to perform AI projects from scratch: understand the project requirements, choose the right solutions, collect and preprocess the data, train, test and deploy the final model for production use. Depending on the project, you will also be asked to wrap up the application as an API, desktop APP or WebAPP. Knowing Databricks will be a plus.","docker,MongoDB,CI/CD,Numpy,Pandas,Python,Databricks","演算法工程師,軟體工程師,Internet程式設計師",不需負擔管理責任,日班,未知,無需出差外派,英文,"Python,NLP,scikit-learn,Computer Vision,ETL,Oracle,Django","Machine Learning,AI","* Have good programming skills in Python
* Have a strong background knowledge in machine learning, in particular in supervised and unsupervised learning.
* Understand AI model optimization, hyperparameters fine tuning.
* Understand container technology like docker
* Familiar with libraries such as Pandas, Numpy, Scikit-learn, Matplotlib, Flask, Django.
* Have experience with ML platforms such as Databricks, Sas Viya or others…
* Can write ML pipelines.
* Hands-on GUI implementation with Tkinter or PysimpleGui, Streamlit or any library for GUI development.
* Experience in developing API or deploying models on servers is a plus.
* Experience in data analysis, data engineering, performing ETL, CI/CD is a plus.
* Knowledgeable in Database, i.e: Oracle, MongoDB.
* Knowledgeable in NLP, Gen AI, Computer Vision Deep Learning is a plus.
* Have strong self-learning and problem-solving abilities, as well a good teamwork spirit.

持有「全民英檢」或「培力英檢」成績證照者優先面試 LTTC (GEPT) (BESTEP)"
