2025-11-29 14:48:49,135 - INFO - === START ===
2025-11-29 14:48:49,578 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-29 15:07:28,241 - INFO - === START ===
2025-11-29 15:07:28,728 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-29 15:18:42,755 - INFO - === END ===
2025-11-29 15:35:57,998 - INFO - === START ===
2025-11-29 15:35:58,451 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-29 15:41:10,857 - INFO - === END ===
2025-11-29 20:47:20,157 - INFO - === START ===
2025-11-29 20:47:20,600 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-29 20:48:29,994 - INFO - === END ===
2025-11-29 21:41:10,719 - INFO - === START ===
2025-11-29 21:41:11,376 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-30 00:28:32,145 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C517CB240>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:28:36,254 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C517CB460>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:29:03,047 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C517CB9B0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:29:07,123 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C517CBBD0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:29:11,224 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C517CBDF0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:29:42,686 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C51778380>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:29:46,785 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C517785A0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:29:50,888 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C517787C0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:30:03,869 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5066F680>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:30:07,973 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5066FBD0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
